Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.3446044921875	-8.5113525390625E-4	-0.312226091308594	-7.5056018862985
-1.3470458984375	-8.9569091796875E-4	-0.314337785644531	-7.89850897679674
-1.3494873046875	-9.4268798828125E-4	-0.316431413574219	-8.31294522293871
-1.3519287109375	-9.912109375E-4	-0.31851375	-8.74083719135803
-1.3543701171875	-0.00104248046875	-0.32057576171875	-9.19294945987654
-1.3568115234375	-0.00109527587890625	-0.322626481933594	-9.6585174506724
-1.3592529296875	-0.00115081787109375	-0.324656877441406	-10.1483057415675
-1.3616943359375	-0.0012078857421875	-0.326675981445313	-10.6515497547399
-1.3641357421875	-0.0012677001953125	-0.328674760742187	-11.1790140680115
-1.3665771484375	-0.00132904052734375	-0.330662248535156	-11.7199341035604
-1.3690185546875	-0.0013934326171875	-0.332627153320313	-12.287765583664
-1.3714599609375	-0.0014593505859375	-0.334580766601562	-12.869052786045
-1.3739013671875	-0.00152862548828125	-0.336509538574219	-13.4799425774361
-1.3763427734375	-0.0015985107421875	-0.338433793945312	-14.0962146577381
-1.3787841796875	-0.00167327880859375	-0.340321916503906	-14.7555450493276
-1.3812255859375	-0.001748046875	-0.3422100390625	-15.4148754409171
-1.3836669921875	-0.0018280029296875	-0.344059770507812	-16.1199552882496
-1.3861083984375	-0.00190826416015625	-0.345907243652344	-16.8277262800375
-1.3885498046875	-0.00199188232421875	-0.347729875488281	-17.5650998608355
-1.3909912109375	-0.0020758056640625	-0.349550249023438	-18.3051645860891
-1.3934326171875	-0.0021649169921875	-0.351332231445313	-19.0909787670855
-1.3958740234375	-0.00225433349609375	-0.353111955566406	-19.8794840925375
-1.3983154296875	-0.00234893798828125	-0.354853288574219	-20.7137388737324
-1.4007568359375	-0.00244171142578125	-0.356608171386719	-21.5318467881944
-1.4031982421875	-0.00254150390625	-0.35831111328125	-22.4118510251323
-1.4056396484375	-0.00263946533203125	-0.360027604980469	-23.2757083953373
-1.4080810546875	-0.00274139404296875	-0.361714738769531	-24.1745506434634
-1.4105224609375	-0.00284332275390625	-0.363401872558594	-25.0733928915895
-1.4129638671875	-0.00295257568359375	-0.365034807128906	-26.0368226066468
-1.4154052734375	-0.00305999755859375	-0.366681291503906	-26.9841054549713
