Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.5032958984375	-0.0097686767578125	-0.409128221435547	-86.1435340195106
-1.5057373046875	-0.0099090576171875	-0.410591173095703	-87.3814604690256
-1.5081787109375	-0.0101318359375	-0.411479814453125	-89.3459959215168
-1.5106201171875	-0.010308837890625	-0.412687517089844	-90.9068597056879
-1.5130615234375	-0.010528564453125	-0.413597429199219	-92.8444837136244
-1.5155029296875	-0.0106842041015625	-0.414954027099609	-94.2169673859127
-1.5179443359375	-0.010888671875	-0.41597029296875	-96.0200341710759
-1.5203857421875	-0.0110687255859375	-0.417156724853516	-97.6078093998016
-1.5228271484375	-0.01129150390625	-0.418045366210937	-99.5723448522928
-1.5252685546875	-0.0114715576171875	-0.419231798095703	-101.160120081019
-1.5277099609375	-0.011676025390625	-0.420248063964844	-102.963186866182
-1.5301513671875	-0.0118743896484375	-0.421306871337891	-104.712430762235
-1.5325927734375	-0.0120880126953125	-0.422259324951172	-106.596231881063
-1.5350341796875	-0.0122650146484375	-0.423467027587891	-108.157095665234
-1.5374755859375	-0.01251220703125	-0.424185502929688	-110.336922674162
-1.5399169921875	-0.01265869140625	-0.425605913085937	-111.628672012787
-1.5423583984375	-0.0128631591796875	-0.426622178955078	-113.43173879795
-1.5447998046875	-0.0130645751953125	-0.427659715576172	-115.207894138558
-1.5472412109375	-0.0133087158203125	-0.428399461669922	-117.360809702932
-1.5496826171875	-0.0135406494140625	-0.429224290771484	-119.406079489087
-1.5521240234375	-0.01373291015625	-0.430325639648438	-121.101500496032
-1.5545654296875	-0.0139068603515625	-0.431554613037109	-122.635452835648
-1.5570068359375	-0.0141510009765625	-0.432294359130859	-124.788368400022
-1.5594482421875	-0.0143402099609375	-0.433416978759766	-126.456877962412
-1.5618896484375	-0.0145751953125	-0.434220537109375	-128.529059193122
-1.5643310546875	-0.014794921875	-0.43513044921875	-130.466683201058
-1.5667724609375	-0.0150146484375	-0.436040361328125	-132.404307208995
-1.5692138671875	-0.0152191162109375	-0.437056627197266	-134.207373994158
-1.5716552734375	-0.01541748046875	-0.438115434570313	-135.956617890212
-1.5740966796875	-0.0156524658203125	-0.438918992919922	-138.028799120922
-1.5765380859375	-0.0158233642578125	-0.440169237060547	-139.535840015983
-1.5789794921875	-0.016033935546875	-0.441142961425781	-141.392729690256
-1.5814208984375	-0.0162322998046875	-0.442201768798828	-143.14197358631
-1.5838623046875	-0.0164794921875	-0.442920244140625	-145.321800595238
-1.5863037109375	-0.0166717529296875	-0.444021593017578	-147.017221602183
-1.5887451171875	-0.016949462890625	-0.444527360839844	-149.466163056658
-1.5911865234375	-0.017071533203125	-0.446117937011719	-150.542620838845
