Potential applied (V)	WE(1).Potential (V)	WE(1).Current (A)
0.505218505859375	0.505889892578125	5.9661865234375E-07
0.502777099609375	0.503387451171875	5.120849609375E-07
0.500335693359375	0.5009765625	4.3243408203125E-07
0.497894287109375	0.498565673828125	3.6102294921875E-07
0.495452880859375	0.4962158203125	2.9449462890625E-07
0.493011474609375	0.493682861328125	2.3162841796875E-07
0.490570068359375	0.49127197265625	1.7913818359375E-07
0.488128662109375	0.488922119140625	1.3787841796875E-07
0.485687255859375	0.48626708984375	9.136962890625E-08
0.483245849609375	0.483917236328125	4.84619140625E-08
0.480804443359375	0.481292724609375	8.941650390625E-09
0.478363037109375	0.478912353515625	-3.2745361328125E-08
0.475921630859375	0.4764404296875	-6.5032958984375E-08
0.473480224609375	0.473724365234375	-9.1156005859375E-08
0.471038818359375	0.4713134765625	-1.21795654296875E-07
0.468597412109375	0.468780517578125	-1.53045654296875E-07
0.466156005859375	0.4664306640625	-1.75506591796875E-07
0.463714599609375	0.46392822265625	-1.97509765625E-07
0.461273193359375	0.461517333984375	-2.22259521484375E-07
0.458831787109375	0.458892822265625	-2.3895263671875E-07
0.456390380859375	0.456390380859375	-2.57110595703125E-07
0.453948974609375	0.454132080078125	-2.8277587890625E-07
0.451507568359375	0.451690673828125	-3.00048828125E-07
0.449066162109375	0.44903564453125	-3.11370849609375E-07
0.446624755859375	0.446746826171875	-3.32000732421875E-07
0.444183349609375	0.444122314453125	-3.43963623046875E-07
0.441741943359375	0.441864013671875	-3.59344482421875E-07
0.439300537109375	0.439208984375	-3.75762939453125E-07
0.436859130859375	0.436737060546875	-3.87481689453125E-07
0.434417724609375	0.4344482421875	-4.0191650390625E-07
0.431976318359375	0.43194580078125	-4.144287109375E-07
0.429534912109375	0.42938232421875	-4.2822265625E-07
0.427093505859375	0.426788330078125	-4.3707275390625E-07
0.424652099609375	0.424468994140625	-4.50164794921875E-07
0.422210693359375	0.422027587890625	-4.59197998046875E-07
0.419769287109375	0.4195556640625	-4.678955078125E-07
0.417327880859375	0.417205810546875	-4.78057861328125E-07
0.414886474609375	0.41455078125	-4.9005126953125E-07
0.412445068359375	0.41229248046875	-5.003662109375E-07
0.410003662109375	0.40972900390625	-5.05126953125E-07
0.407562255859375	0.40728759765625	-5.16021728515625E-07
0.405120849609375	0.40496826171875	-5.2459716796875E-07
0.402679443359375	0.402374267578125	-5.333251953125E-07
0.400238037109375	0.39990234375	-5.39703369140625E-07
0.397796630859375	0.397491455078125	-5.5047607421875E-07
0.395355224609375	0.394805908203125	-5.5889892578125E-07
0.392913818359375	0.39276123046875	-5.65704345703125E-07
0.390472412109375	0.3900146484375	-5.74676513671875E-07
0.388031005859375	0.38763427734375	-5.82275390625E-07
0.385589599609375	0.38525390625	-5.888671875E-07
0.383148193359375	0.382659912109375	-5.9686279296875E-07
0.380706787109375	0.380218505859375	-5.99151611328125E-07
0.378265380859375	0.377716064453125	-6.09466552734375E-07
0.375823974609375	0.376190185546875	-6.1981201171875E-07
0.373382568359375	0.373809814453125	-6.2225341796875E-07
0.370941162109375	0.37139892578125	-6.2774658203125E-07
0.368499755859375	0.368896484375	-6.3751220703125E-07
0.366058349609375	0.366485595703125	-6.414794921875E-07
0.363616943359375	0.364013671875	-6.5032958984375E-07
0.361175537109375	0.361541748046875	-6.5704345703125E-07
0.358734130859375	0.359161376953125	-6.65283203125E-07
0.356292724609375	0.356658935546875	-6.6986083984375E-07
0.353851318359375	0.354217529296875	-6.8115234375E-07
0.351409912109375	0.3519287109375	-6.842041015625E-07
0.348968505859375	0.349456787109375	-6.8939208984375E-07
