Potential (V),Current (A)
0.248870849609375,-1.22833251953125e-06
0.246429443359375,-1.23016357421875e-06
0.243988037109375,-1.2322998046875e-06
0.241546630859375,-1.2371826171875e-06
0.239105224609375,-1.23931884765625e-06
0.236663818359375,-1.2408447265625e-06
0.234222412109375,-1.24298095703125e-06
0.231781005859375,-1.24725341796875e-06
0.229339599609375,-1.24969482421875e-06
0.226898193359375,-1.25274658203125e-06
0.224456787109375,-1.25701904296875e-06
0.222015380859375,-1.26220703125e-06
0.219573974609375,-1.26434326171875e-06
0.217132568359375,-1.2640380859375e-06
0.214691162109375,-1.2664794921875e-06
0.212249755859375,-1.268310546875e-06
0.209808349609375,-1.268310546875e-06
0.207366943359375,-1.27166748046875e-06
0.204925537109375,-1.27685546875e-06
0.202484130859375,-1.28204345703125e-06
0.200042724609375,-1.282958984375e-06
0.197601318359375,-1.28326416015625e-06
0.195159912109375,-1.28631591796875e-06
0.192718505859375,-1.29150390625e-06
0.190277099609375,-1.29638671875e-06
0.187835693359375,-1.29638671875e-06
0.185394287109375,-1.2969970703125e-06
0.182952880859375,-1.30126953125e-06
0.180511474609375,-1.30523681640625e-06
0.178070068359375,-1.31103515625e-06
0.175628662109375,-1.3128662109375e-06
0.173187255859375,-1.31866455078125e-06
0.170745849609375,-1.3177490234375e-06
0.168304443359375,-1.32720947265625e-06
0.165863037109375,-1.3250732421875e-06
0.163421630859375,-1.3348388671875e-06
0.160980224609375,-1.33270263671875e-06
0.158538818359375,-1.33636474609375e-06
0.156097412109375,-1.341552734375e-06
0.153656005859375,-1.3470458984375e-06
0.151214599609375,-1.34796142578125e-06
0.148773193359375,-1.3519287109375e-06
0.146331787109375,-1.34857177734375e-06
0.143890380859375,-1.35467529296875e-06
0.141448974609375,-1.36016845703125e-06
0.139007568359375,-1.3629150390625e-06
0.136566162109375,-1.36077880859375e-06
0.134124755859375,-1.36260986328125e-06
0.131683349609375,-1.36962890625e-06
0.129241943359375,-1.3726806640625e-06
0.126800537109375,-1.37359619140625e-06
0.124359130859375,-1.37664794921875e-06
0.121917724609375,-1.37969970703125e-06
0.119476318359375,-1.3836669921875e-06
0.117034912109375,-1.38641357421875e-06
0.114593505859375,-1.3922119140625e-06
0.112152099609375,-1.39984130859375e-06
0.109710693359375,-1.4019775390625e-06
0.107269287109375,-1.405029296875e-06
0.104827880859375,-1.4080810546875e-06
0.102386474609375,-1.41265869140625e-06
0.099945068359375,-1.41815185546875e-06
0.097503662109375,-1.42059326171875e-06
0.095062255859375,-1.42364501953125e-06
0.092620849609375,-1.42578125e-06
0.090179443359375,-1.429443359375e-06
0.087738037109375,-1.43463134765625e-06
0.090179443359375,-1.27349853515625e-06
0.092620849609375,-1.148681640625e-06
0.095062255859375,-1.053466796875e-06
0.097503662109375,-9.5550537109375e-07
0.099945068359375,-8.7982177734375e-07
0.102386474609375,-8.0169677734375e-07
0.104827880859375,-7.3333740234375e-07
0.107269287109375,-6.658935546875e-07
0.109710693359375,-6.0821533203125e-07
0.112152099609375,-5.474853515625e-07
0.114593505859375,-4.91943359375e-07
0.117034912109375,-4.35791015625e-07
0.119476318359375,-3.82080078125e-07
0.121917724609375,-3.30810546875e-07
0.124359130859375,-2.825927734375e-07
0.126800537109375,-2.41729736328125e-07
0.129241943359375,-2.0184326171875e-07
0.131683349609375,-1.5789794921875e-07
0.134124755859375,-1.18988037109375e-07
0.136566162109375,-8.0108642578125e-08
0.139007568359375,-4.5745849609375e-08
0.141448974609375,-6.8359375e-09
0.143890380859375,3.6102294921875e-08
0.146331787109375,6.683349609375e-08
0.148773193359375,9.99755859375e-08
0.151214599609375,1.32537841796875e-07
0.153656005859375,1.6259765625e-07
0.156097412109375,1.9232177734375e-07
0.158538818359375,2.23114013671875e-07
0.160980224609375,2.51708984375e-07
0.163421630859375,2.81951904296875e-07
0.165863037109375,3.1121826171875e-07
0.168304443359375,3.37066650390625e-07
0.170745849609375,3.63037109375e-07
0.173187255859375,3.8861083984375e-07
0.175628662109375,4.1400146484375e-07
0.178070068359375,4.4091796875e-07
0.180511474609375,4.6392822265625e-07
0.182952880859375,4.8980712890625e-07
0.185394287109375,5.1495361328125e-07
0.187835693359375,5.3619384765625e-07
0.190277099609375,5.55511474609375e-07
0.192718505859375,5.81207275390625e-07
0.195159912109375,6.0601806640625e-07
0.197601318359375,6.2591552734375e-07
0.200042724609375,6.45751953125e-07
0.202484130859375,6.6497802734375e-07
0.204925537109375,6.8511962890625e-07
0.207366943359375,7.0770263671875e-07
0.209808349609375,7.2509765625e-07
0.212249755859375,7.45849609375e-07
0.214691162109375,7.6446533203125e-07
0.217132568359375,7.867431640625e-07
