Potential (V),Current (A)
0.263519287109375,8.1451416015625e-07
0.265960693359375,8.28857421875e-07
0.268402099609375,8.43505859375e-07
0.270843505859375,8.612060546875e-07
0.273284912109375,8.807373046875e-07
0.275726318359375,8.9508056640625e-07
0.278167724609375,9.1339111328125e-07
0.280609130859375,9.2803955078125e-07
0.283050537109375,9.4482421875e-07
0.285491943359375,9.6282958984375e-07
0.287933349609375,9.771728515625e-07
0.290374755859375,9.9395751953125e-07
0.292816162109375,1.00982666015625e-06
0.295257568359375,1.02691650390625e-06
0.297698974609375,1.04461669921875e-06
0.300140380859375,1.063232421875e-06
0.302581787109375,1.08428955078125e-06
0.305023193359375,1.09954833984375e-06
0.307464599609375,1.1181640625e-06
0.309906005859375,1.13555908203125e-06
0.312347412109375,1.1541748046875e-06
0.314788818359375,1.1749267578125e-06
0.317230224609375,1.19293212890625e-06
0.319671630859375,1.21246337890625e-06
0.322113037109375,1.2298583984375e-06
0.324554443359375,1.25213623046875e-06
0.326995849609375,1.26983642578125e-06
0.329437255859375,1.29058837890625e-06
0.331878662109375,1.3092041015625e-06
0.334320068359375,1.3275146484375e-06
0.336761474609375,1.34735107421875e-06
0.339202880859375,1.3702392578125e-06
0.341644287109375,1.39251708984375e-06
0.344085693359375,1.4111328125e-06
0.346527099609375,1.43218994140625e-06
0.348968505859375,1.45477294921875e-06
0.351409912109375,1.47430419921875e-06
0.353851318359375,1.4947509765625e-06
0.356292724609375,1.51885986328125e-06
0.358734130859375,1.5423583984375e-06
0.361175537109375,1.563720703125e-06
0.363616943359375,1.58538818359375e-06
0.366058349609375,1.60888671875e-06
0.368499755859375,1.63330078125e-06
0.370941162109375,1.65679931640625e-06
0.373382568359375,1.678466796875e-06
0.375823974609375,1.70013427734375e-06
0.378265380859375,1.72454833984375e-06
0.380706787109375,1.74896240234375e-06
0.383148193359375,1.76910400390625e-06
0.385589599609375,1.79718017578125e-06
0.388031005859375,1.82281494140625e-06
0.390472412109375,1.845703125e-06
0.392913818359375,1.8707275390625e-06
0.395355224609375,1.89727783203125e-06
0.397796630859375,1.91925048828125e-06
0.400238037109375,1.94366455078125e-06
0.402679443359375,1.96929931640625e-06
0.405120849609375,1.99371337890625e-06
0.407562255859375,2.01751708984375e-06
0.410003662109375,2.044677734375e-06
0.412445068359375,2.06939697265625e-06
0.414886474609375,2.09136962890625e-06
0.417327880859375,2.12005615234375e-06
0.419769287109375,2.1441650390625e-06
0.422210693359375,2.16766357421875e-06
0.424652099609375,2.196044921875e-06
0.427093505859375,2.2210693359375e-06
0.429534912109375,2.24700927734375e-06
0.431976318359375,2.27783203125e-06
0.434417724609375,2.3028564453125e-06
0.436859130859375,2.33154296875e-06
0.439300537109375,2.36053466796875e-06
0.441741943359375,2.39013671875e-06
0.444183349609375,2.4176025390625e-06
0.446624755859375,2.44903564453125e-06
0.449066162109375,2.4798583984375e-06
0.451507568359375,2.5048828125e-06
0.453948974609375,2.53326416015625e-06
0.456390380859375,2.568359375e-06
0.458831787109375,2.6019287109375e-06
0.461273193359375,2.6275634765625e-06
0.463714599609375,2.666015625e-06
0.466156005859375,2.69775390625e-06
0.468597412109375,2.73193359375e-06
0.471038818359375,2.7685546875e-06
0.473480224609375,2.80303955078125e-06
0.475921630859375,2.8436279296875e-06
0.478363037109375,2.879638671875e-06
0.480804443359375,2.92022705078125e-06
0.483245849609375,2.95928955078125e-06
0.485687255859375,3.0035400390625e-06
0.488128662109375,3.0450439453125e-06
0.490570068359375,3.0902099609375e-06
0.493011474609375,3.1353759765625e-06
0.495452880859375,3.1884765625e-06
0.497894287109375,3.238525390625e-06
0.500335693359375,3.28643798828125e-06
0.502777099609375,3.33831787109375e-06
0.505218505859375,3.39752197265625e-06
0.507659912109375,3.45123291015625e-06
0.510101318359375,3.5223388671875e-06
