Time (s)	WE(1).Potential (V)
44.8434001	0.00107727050781251
45.0933389	0.00106201171875001
45.3433414	0.00104675292968751
45.5932986	0.0010345458984375
45.8432997	0.001019287109375
46.0932579	0.001007080078125
46.343238	0.000994873046874997
46.5933364	0.000982666015624994
46.8432382	0.000970458984375006
47.09322	0.000955200195312506
47.3432747	0.000939941406250006
47.5931423	0.000927734375000003
47.8431187	0.00091552734375
48.0930975	0.000903320312499997
48.3430817	0.000888061523437497
48.5930568	0.000875854492187494
48.8430367	0.000860595703124994
49.0930915	0.000848388671875006
49.3430369	0.000833129882812506
49.593096	0.000817871093750006
49.8429574	0.000802612304687506
50.0929584	0.000787353515625006
50.3429179	0.000775146484375003
50.5929179	0.000759887695312503
50.8428759	0.0007476806640625
51.0928575	0.000729370117187503
51.3428364	0.0007171630859375
51.5929529	0.000698852539062503
51.858535	0.000683593750000003
52.1084721	0.000668334960937503
52.3584002	0.000653076171875003
52.608359	0.000637817382812503
52.8583404	0.000622558593750003
53.1083184	0.0006103515625
53.3583197	0.0005950927734375
53.6083208	0.000582885742187497
53.8582578	0.000567626953124997
54.1083756	0.000555419921874994
54.3583506	0.000537109374999997
54.6081975	0.000524902343749994
54.8581771	0.000509643554687494
55.1081613	0.000497436523437506
55.3581579	0.000482177734375006
55.6081384	0.000466918945312506
55.8581161	0.000454711914062503
56.1081377	0.000439453125000003
56.3736813	0.000424194335937503
56.6237766	0.000405883789062506
56.8737007	0.000390625000000006
57.1236414	0.000375366210937506
57.3736212	0.000357055664062494
57.6235812	0.000344848632812506
57.8735773	0.000329589843750006
58.1235397	0.000314331054687506
58.3735797	0.000302124023437503
58.6236354	0.000286865234375003
58.8891022	0.000271606445312503
59.1391788	0.000256347656250003
59.3890627	0.000241088867187503
59.6390426	0.000225830078125003
59.8890441	0.000210571289062503
60.1390019	0.000195312500000003
